module,role,elements,zeros,blocks,zero_blocks,block_tail_elements,channels,zero_channels,positions,zero_positions,zero_percent,zero_block_percent
backbone.stages.2.op_list.3.local_module.main.point_conv.norm,output,50176,0,3136,0,0,256,0,392,0,0.0,0.0
backbone.stages.2.op_list.3.local_module.shortcut,input,50176,0,3136,0,0,256,0,392,0,0.0,0.0
backbone.stages.2.op_list.3.local_module.shortcut,output,50176,0,3136,0,0,256,0,392,0,0.0,0.0
backbone.stages.2.op_list.3.local_module,input,50176,0,3136,0,0,256,0,392,0,0.0,0.0
backbone.stages.2.op_list.3.local_module,output,50176,0,3136,0,0,256,0,392,0,0.0,0.0
backbone.stages.3.op_list.0.main.inverted_conv.conv,input,50176,0,3136,0,0,256,0,392,0,0.0,0.0
backbone.stages.3.op_list.0.main.inverted_conv.conv,output,200704,0,12544,0,0,1024,0,392,0,0.0,0.0
backbone.stages.3.op_list.0.main.inverted_conv.act,input,200704,0,12544,0,0,1024,0,392,0,0.0,0.0
backbone.stages.3.op_list.0.main.inverted_conv.act,output,200704,8630,12544,0,0,1024,0,392,0,4.299864477040816,0.0
backbone.stages.3.op_list.0.main.depth_conv.conv,input,200704,8630,12544,0,0,1024,0,392,0,4.299864477040816,0.0
backbone.stages.3.op_list.0.main.depth_conv.conv,output,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.0.main.depth_conv.act,input,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.0.main.depth_conv.act,output,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.0.main.point_conv.conv,input,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.0.main.point_conv.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.0.main.point_conv.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.0.main.point_conv.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.0,input,50176,0,3136,0,0,256,0,392,0,0.0,0.0
backbone.stages.3.op_list.0,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.qkv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.qkv.conv,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.aggreg.0.0,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.aggreg.0.0,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.aggreg.0.1,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.aggreg.0.1,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.kernel_func,input,100352,0,6272,0,0,128,0,3136,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.kernel_func,output,100352,52966,6272,645,0,128,0,3136,0,52.78021364795919,10.283801020408163
backbone.stages.3.op_list.1.context_module.main,Q_after_ReLU,50176,25707,3136,286,0,,,,,51.2336575255102,9.119897959183673
backbone.stages.3.op_list.1.context_module.main,K_after_ReLU,50176,27259,3136,359,0,,,,,54.32676977040816,11.447704081632653
backbone.stages.3.op_list.1.context_module.main,V,50176,0,3136,0,0,,,,,0.0,0.0
backbone.stages.3.op_list.1.context_module.main,VK_padded,17408,646,1088,0,0,,,,,3.7109375,0.0
backbone.stages.3.op_list.1.context_module.main.proj.conv,input,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.proj.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.proj.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main.proj.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.main,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.context_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.inverted_conv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.inverted_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.inverted_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.inverted_conv.act,output,100352,11642,6272,7,0,2048,0,98,0,11.601163903061224,0.11160714285714286
backbone.stages.3.op_list.1.local_module.main.depth_conv.conv,input,100352,11642,6272,7,0,2048,0,98,0,11.601163903061224,0.11160714285714286
backbone.stages.3.op_list.1.local_module.main.depth_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.depth_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.depth_conv.act,output,100352,7,6272,0,0,2048,0,98,0,0.006975446428571429,0.0
backbone.stages.3.op_list.1.local_module.main.point_conv.conv,input,100352,7,6272,0,0,2048,0,98,0,0.006975446428571429,0.0
backbone.stages.3.op_list.1.local_module.main.point_conv.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.point_conv.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.main.point_conv.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.1.local_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.qkv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.qkv.conv,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.aggreg.0.0,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.aggreg.0.0,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.aggreg.0.1,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.aggreg.0.1,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.kernel_func,input,100352,0,6272,0,0,128,0,3136,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.kernel_func,output,100352,57981,6272,551,0,128,0,3136,0,57.777622767857146,8.785076530612244
backbone.stages.3.op_list.2.context_module.main,Q_after_ReLU,50176,27549,3136,230,0,,,,,54.90473533163265,7.334183673469388
backbone.stages.3.op_list.2.context_module.main,K_after_ReLU,50176,30432,3136,321,0,,,,,60.650510204081634,10.235969387755102
backbone.stages.3.op_list.2.context_module.main,V,50176,0,3136,0,0,,,,,0.0,0.0
backbone.stages.3.op_list.2.context_module.main,VK_padded,17408,187,1088,0,0,,,,,1.07421875,0.0
backbone.stages.3.op_list.2.context_module.main.proj.conv,input,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.proj.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.proj.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main.proj.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.main,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.context_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.inverted_conv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.inverted_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.inverted_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.inverted_conv.act,output,100352,23220,6272,24,0,2048,1,98,0,23.138552295918366,0.3826530612244898
backbone.stages.3.op_list.2.local_module.main.depth_conv.conv,input,100352,23220,6272,24,0,2048,1,98,0,23.138552295918366,0.3826530612244898
backbone.stages.3.op_list.2.local_module.main.depth_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.depth_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.depth_conv.act,output,100352,2,6272,0,0,2048,0,98,0,0.001992984693877551,0.0
backbone.stages.3.op_list.2.local_module.main.point_conv.conv,input,100352,2,6272,0,0,2048,0,98,0,0.001992984693877551,0.0
backbone.stages.3.op_list.2.local_module.main.point_conv.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.point_conv.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.main.point_conv.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.2.local_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.qkv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.qkv.conv,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.aggreg.0.0,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.aggreg.0.0,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.aggreg.0.1,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.aggreg.0.1,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.kernel_func,input,100352,0,6272,0,0,128,0,3136,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.kernel_func,output,100352,62225,6272,743,0,128,0,3136,0,62.00673628826531,11.846301020408163
backbone.stages.3.op_list.3.context_module.main,Q_after_ReLU,50176,29348,3136,277,0,,,,,58.490114795918366,8.832908163265307
backbone.stages.3.op_list.3.context_module.main,K_after_ReLU,50176,32877,3136,466,0,,,,,65.52335778061224,14.85969387755102
backbone.stages.3.op_list.3.context_module.main,V,50176,0,3136,0,0,,,,,0.0,0.0
backbone.stages.3.op_list.3.context_module.main,VK_padded,17408,357,1088,0,0,,,,,2.05078125,0.0
backbone.stages.3.op_list.3.context_module.main.proj.conv,input,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.proj.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.proj.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main.proj.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.main,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.context_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.inverted_conv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.inverted_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.inverted_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.inverted_conv.act,output,100352,35784,6272,90,0,2048,6,98,0,35.658482142857146,1.4349489795918366
backbone.stages.3.op_list.3.local_module.main.depth_conv.conv,input,100352,35784,6272,90,0,2048,6,98,0,35.658482142857146,1.4349489795918366
backbone.stages.3.op_list.3.local_module.main.depth_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.depth_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.depth_conv.act,output,100352,79,6272,0,0,2048,0,98,0,0.07872289540816327,0.0
backbone.stages.3.op_list.3.local_module.main.point_conv.conv,input,100352,79,6272,0,0,2048,0,98,0,0.07872289540816327,0.0
backbone.stages.3.op_list.3.local_module.main.point_conv.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.point_conv.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.main.point_conv.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.3.local_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.qkv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.qkv.conv,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.aggreg.0.0,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.aggreg.0.0,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.aggreg.0.1,input,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.aggreg.0.1,output,75264,0,4704,0,0,1536,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.kernel_func,input,100352,0,6272,0,0,128,0,3136,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.kernel_func,output,100352,59037,6272,695,0,128,0,3136,0,58.82991868622449,11.080994897959183
backbone.stages.3.op_list.4.context_module.main,Q_after_ReLU,50176,25998,3136,207,0,,,,,51.81361607142857,6.600765306122449
backbone.stages.3.op_list.4.context_module.main,K_after_ReLU,50176,33039,3136,488,0,,,,,65.8462213010204,15.561224489795919
backbone.stages.3.op_list.4.context_module.main,V,50176,0,3136,0,0,,,,,0.0,0.0
backbone.stages.3.op_list.4.context_module.main,VK_padded,17408,493,1088,0,0,,,,,2.83203125,0.0
backbone.stages.3.op_list.4.context_module.main.proj.conv,input,50176,0,3136,0,0,1024,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.proj.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.proj.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main.proj.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.main,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.context_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.inverted_conv.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.inverted_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.inverted_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.inverted_conv.act,output,100352,41916,6272,277,0,2048,32,98,0,41.768973214285715,4.416454081632653
backbone.stages.3.op_list.4.local_module.main.depth_conv.conv,input,100352,41916,6272,277,0,2048,32,98,0,41.768973214285715,4.416454081632653
backbone.stages.3.op_list.4.local_module.main.depth_conv.conv,output,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.depth_conv.act,input,100352,0,6272,0,0,2048,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.depth_conv.act,output,100352,98,6272,4,0,2048,2,98,0,0.09765625,0.06377551020408163
backbone.stages.3.op_list.4.local_module.main.point_conv.conv,input,100352,98,6272,4,0,2048,2,98,0,0.09765625,0.06377551020408163
backbone.stages.3.op_list.4.local_module.main.point_conv.conv,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.point_conv.norm,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.main.point_conv.norm,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.shortcut,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module.shortcut,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
backbone.stages.3.op_list.4.local_module,output,25088,0,1568,0,0,512,0,98,0,0.0,0.0
head.op_list.0.conv,input,25088,0,1568,0,0,512,0,98,0,0.0,0.0
head.op_list.0.conv,output,150528,0,9408,0,0,3072,0,98,0,0.0,0.0
head.op_list.0.norm,input,150528,0,9408,0,0,3072,0,98,0,0.0,0.0
head.op_list.0.norm,output,150528,0,9408,0,0,3072,0,98,0,0.0,0.0
head.op_list.0.act,input,150528,0,9408,0,0,3072,0,98,0,0.0,0.0
head.op_list.0.act,output,150528,98813,9408,1253,0,3072,104,98,0,65.64426551870748,13.318452380952381
head.op_list.1,input,150528,98813,9408,1253,0,3072,104,98,0,65.64426551870748,13.318452380952381
head.op_list.1,output,3072,104,192,0,0,3072,104,2,0,3.3854166666666665,0.0
head.op_list.2.linear,input,3072,104,192,0,0,,,,,3.3854166666666665,0.0
head.op_list.2.linear,output,3200,0,200,0,0,,,,,0.0,0.0
head.op_list.2.norm,input,3200,0,200,0,0,,,,,0.0,0.0
head.op_list.2.norm,output,3200,0,200,0,0,,,,,0.0,0.0
head.op_list.2.act,input,3200,0,200,0,0,,,,,0.0,0.0
head.op_list.2.act,output,3200,430,200,0,0,,,,,13.4375,0.0
head.op_list.3.linear,input,3200,430,200,0,0,,,,,13.4375,0.0
head.op_list.3.linear,output,2000,0,124,0,16,,,,,0.0,0.0
